hour,day_of_year,irradiance_W_m2,ambient_temp_C,panel_temp_C,humidity_percent,wind_speed_m_s,voltage_V,current_A,power_W,condition
19.4,164,135.38,14.15,18.47,38.87,2.09,384.12,1.291,467.77,normal
6.12,245,57.36,28.71,30.43,75.03,0.05,372.83,0.18,64.67,falla_panel
19.97,335,0.0,27.08,27.16,38.88,6.91,378.78,0.044,0.0,normal
15.48,8,778.66,18.95,43.22,71.31,5.26,362.09,6.784,2480.05,normal
17.6,154,566.61,15.82,32.97,62.72,0.57,374.4,2.15,792.47,sombreado_parcial
10.12,36,736.93,34.22,55.07,31.9,1.6,352.36,6.209,2185.06,normal
6.2,48,55.5,33.48,35.11,83.36,4.42,371.13,0.495,189.37,normal
16.33,85,772.48,10.08,35.74,34.05,11.75,366.32,6.999,2540.33,normal
17.68,28,453.03,22.25,39.13,89.27,9.06,367.72,3.449,1264.2,suciedad
16.37,196,789.37,34.99,59.3,20.51,6.89,13.74,4.145,56.82,falla_inversor
8.0,208,481.3,22.14,36.99,38.44,0.52,368.82,4.209,1578.78,normal
16.55,204,776.94,22.06,47.09,33.99,7.38,357.08,4.365,1570.97,sombreado_parcial
16.76,307,615.27,23.3,44.77,20.98,6.32,358.11,5.345,1910.9,normal
15.22,104,907.67,18.27,45.91,71.27,1.42,362.13,3.817,1394.43,sombreado_parcial
16.73,230,661.64,14.77,36.49,68.54,1.51,369.29,6.091,2222.71,normal
17.84,101,466.27,31.32,44.65,75.46,1.85,358.61,4.114,1480.52,normal
14.59,29,842.11,13.94,40.75,37.97,3.2,365.8,6.375,2349.49,suciedad
7.24,127,308.36,26.48,37.58,51.1,0.91,368.01,2.721,1021.85,normal
12.83,338,898.09,30.32,56.45,66.14,0.07,353.3,7.8,2758.24,normal
7.09,10,213.31,16.29,22.17,50.78,0.46,13.7,0.083,0.56,falla_inversor
11.71,106,999.4,19.45,52.12,68.81,1.74,34.59,2.272,80.22,falla_inversor
11.7,167,1000.0,32.28,64.45,64.38,0.99,344.89,8.341,2894.89,normal
6.92,257,238.9,28.2,37.22,28.03,4.34,369.32,1.463,550.88,sombreado_parcial
10.88,295,868.08,21.3,49.7,74.67,0.34,356.22,5.4,1924.75,sombreado_parcial
7.55,277,365.61,32.21,43.13,70.45,7.48,362.1,3.066,1129.22,normal
17.32,65,565.86,32.24,53.22,65.91,6.77,352.57,1.886,662.75,falla_panel
19.27,271,160.63,26.61,31.84,30.86,7.18,372.49,1.144,397.27,suciedad
7.01,188,279.13,19.6,23.74,38.76,4.04,379.8,2.017,766.26,suciedad
19.37,317,115.59,22.52,25.71,47.52,0.34,381.6,1.025,398.8,normal
13.32,138,1000.0,26.72,57.26,39.6,1.73,351.45,8.557,2987.59,normal
10.19,343,716.74,23.87,47.46,35.95,0.42,360.12,6.394,2323.51,normal
7.08,105,259.56,30.63,38.07,76.38,13.19,368.03,2.335,849.46,normal
13.01,34,913.59,15.82,46.02,64.68,1.22,360.41,8.159,2940.22,normal
17.12,110,628.24,16.03,36.5,59.58,2.64,365.94,5.878,2119.99,normal
15.9,33,706.11,26.09,46.65,35.82,4.53,360.82,6.371,2276.2,normal
6.7,354,151.04,22.05,26.56,84.27,7.6,378.54,1.192,488.09,normal
7.02,231,208.41,21.24,26.59,33.38,4.23,376.1,1.919,717.93,normal
11.64,317,858.24,14.39,41.49,75.65,3.37,366.43,7.38,2731.06,normal
10.13,266,819.76,25.12,49.56,87.67,1.88,356.34,7.391,2613.35,normal
9.25,182,756.07,24.68,48.42,70.9,2.79,359.25,2.952,1077.61,sombreado_parcial
9.93,340,704.91,28.92,50.54,89.5,0.3,356.61,6.211,2200.78,normal
17.25,65,569.63,25.41,42.99,65.57,6.46,361.1,1.808,631.97,falla_panel
19.01,333,189.23,24.2,33.19,35.22,2.35,373.71,0.998,407.07,sombreado_parcial
11.67,1,846.96,32.06,57.99,34.27,0.12,347.33,6.815,2341.59,suciedad
18.69,133,306.45,17.13,23.8,42.72,7.57,377.81,0.436,143.62,falla_panel
10.5,80,816.56,28.22,55.26,20.5,2.02,352.74,6.848,2434.01,normal
12.67,271,987.77,14.97,47.35,67.72,6.09,359.17,8.802,3140.53,normal
9.16,241,676.46,19.97,38.14,38.81,5.83,367.74,5.903,2192.84,normal
14.97,28,814.97,17.72,42.14,77.06,5.07,365.23,7.221,2620.87,normal
19.71,223,101.51,29.69,33.52,45.14,0.19,369.61,0.898,333.71,normal
14.45,23,880.98,24.61,52.92,53.6,0.85,351.57,6.689,2376.6,suciedad
11.01,109,958.89,24.92,54.88,87.6,6.25,349.39,8.603,2979.91,normal
15.07,107,924.43,18.36,47.27,36.95,6.88,14.74,0.275,2.97,falla_inversor
7.72,145,410.5,23.2,34.62,70.49,1.84,371.53,2.748,1017.41,suciedad
18.44,354,320.98,20.42,26.85,72.86,1.74,382.32,1.386,529.28,sombreado_parcial
13.04,139,1000.0,27.3,61.62,35.47,0.58,344.72,8.422,2910.0,normal
12.29,284,983.69,19.05,48.34,55.07,10.36,358.15,5.688,2027.33,sombreado_parcial
14.2,298,904.46,32.98,61.51,44.51,0.72,342.46,7.638,2608.77,normal
14.75,99,943.74,14.95,44.2,74.03,0.64,360.66,8.536,3050.97,normal
7.0,317,218.24,20.16,28.33,63.57,3.24,372.73,1.477,546.56,suciedad
15.56,123,871.25,35.06,62.46,53.32,0.83,348.97,7.568,2616.51,normal
9.39,320,649.85,22.39,42.93,74.56,8.38,359.19,5.917,2158.77,normal
16.0,287,724.44,17.11,35.8,36.46,0.03,368.71,5.941,2175.42,suciedad
17.52,81,542.77,26.31,42.03,72.75,0.02,363.54,4.816,1747.47,normal
17.26,10,510.77,22.15,39.23,80.58,2.11,370.02,2.576,946.43,sombreado_parcial
13.74,8,902.68,19.98,49.18,81.5,2.01,357.48,3.76,1311.6,sombreado_parcial
13.28,205,1000.0,18.42,48.25,74.86,0.54,355.11,8.909,3143.92,normal
8.0,315,402.91,41.61,51.83,48.56,2.05,353.9,2.65,943.88,suciedad
16.85,197,683.22,23.49,45.03,88.73,1.59,361.09,1.986,732.35,falla_panel
9.8,198,802.56,13.45,34.17,46.57,6.63,370.0,7.076,2653.44,normal
12.95,30,909.55,33.96,60.66,64.7,0.03,344.64,7.838,2693.33,normal
9.98,20,674.2,28.67,52.38,31.28,11.22,352.36,3.934,1364.66,sombreado_parcial
7.87,48,409.34,20.4,35.36,88.63,2.94,368.58,3.082,1112.46,suciedad
14.81,130,990.14,19.4,51.07,69.28,0.49,353.37,4.15,1473.7,sombreado_parcial
6.76,293,138.64,29.04,33.83,72.74,0.14,369.81,1.355,477.86,normal
16.48,132,794.63,23.52,45.43,24.6,2.32,359.91,7.203,2569.66,normal
10.45,356,742.25,13.44,35.53,73.44,0.8,371.46,1.969,713.47,falla_panel
6.0,54,5.42,35.72,35.45,74.23,1.08,367.49,0.072,25.62,normal
13.16,281,951.59,22.4,51.05,67.02,0.84,353.59,5.82,2058.76,sombreado_parcial
6.66,265,105.66,33.97,36.75,40.43,3.15,368.91,0.758,269.9,suciedad
9.87,215,791.15,32.67,59.34,54.28,2.42,348.38,7.07,2451.21,normal
15.9,290,750.68,18.99,41.64,27.73,0.24,367.12,3.009,1113.29,sombreado_parcial
6.88,43,202.0,31.2,37.0,53.01,2.24,369.97,1.815,678.05,normal
17.75,74,485.52,21.09,37.37,37.07,4.7,5.45,6.541,35.59,falla_inversor
6.05,350,13.61,13.8,12.1,44.44,0.25,392.16,0.116,57.8,normal
9.46,278,641.36,22.45,41.23,31.38,6.61,364.29,5.556,2033.37,normal
16.37,326,687.86,27.39,47.77,36.1,2.59,355.99,2.861,1049.98,sombreado_parcial
10.43,242,871.43,22.22,49.54,25.36,9.02,357.44,5.69,2051.75,suciedad
7.43,130,336.14,23.16,33.14,84.39,0.48,371.35,3.01,1104.09,normal
11.04,350,837.46,31.86,57.56,57.13,15.0,349.33,7.095,2460.73,normal
9.79,194,845.29,25.64,51.06,47.77,3.1,353.34,7.498,2649.88,normal
17.8,32,462.48,19.94,32.79,57.45,2.51,372.38,4.079,1504.1,normal
10.39,106,864.05,29.21,57.13,63.98,2.17,347.58,5.813,2059.31,suciedad
17.05,204,647.51,26.19,45.91,84.53,0.07,361.16,5.592,2011.79,normal
18.49,1,320.4,9.87,20.81,32.51,8.42,383.42,2.066,820.12,suciedad
12.07,245,980.19,27.57,56.53,40.69,3.1,350.35,7.658,2697.87,suciedad
18.74,72,314.28,27.35,36.17,88.31,0.29,368.46,1.076,384.64,falla_panel
11.28,306,864.12,25.12,51.79,45.98,0.06,355.88,5.14,1814.8,sombreado_parcial
19.5,15,81.26,30.35,32.7,21.58,0.16,373.36,0.652,279.06,normal
7.25,53,239.8,20.97,29.59,30.34,2.82,373.92,2.036,792.59,normal
15.62,8,728.05,27.02,49.12,21.84,2.86,0.0,0.0,0.0,falla_inversor
12.91,330,910.88,15.6,45.18,89.29,2.08,362.52,2.243,845.73,falla_panel
11.43,46,886.39,27.44,55.7,39.52,1.1,346.2,7.827,2716.72,normal
14.86,325,809.16,36.72,61.84,84.65,2.28,347.71,2.689,919.83,falla_panel
15.85,114,839.0,19.03,43.82,89.71,2.18,360.62,5.653,2066.72,suciedad
6.06,147,0.0,20.44,21.58,61.99,0.06,384.5,0.133,12.39,falla_panel
8.34,166,562.44,20.74,36.93,22.32,1.0,369.37,2.22,824.88,sombreado_parcial
15.98,139,849.81,25.78,52.3,25.71,0.16,353.29,2.518,882.87,falla_panel
15.33,117,910.43,18.62,46.99,53.71,6.91,359.67,1.401,522.54,falla_panel
19.52,299,74.44,27.53,29.54,48.43,3.88,375.76,0.728,253.85,normal
16.65,276,660.45,30.08,50.14,62.43,15.0,9.91,9.668,95.7,falla_inversor
19.31,277,141.94,28.21,31.41,50.72,1.08,372.32,1.334,492.03,normal
15.84,338,733.16,14.39,34.88,85.39,6.32,371.91,6.381,2365.79,normal
10.17,313,747.22,30.97,56.43,57.43,2.77,346.22,4.672,1639.81,suciedad
7.48,178,373.12,30.62,41.55,68.56,1.81,365.41,2.157,780.82,sombreado_parcial
16.95,330,565.22,29.98,47.45,82.75,0.76,358.62,1.386,484.32,falla_panel
15.02,354,772.07,27.24,51.16,30.28,4.02,356.04,6.656,2396.9,normal
6.67,154,185.05,26.32,33.75,36.08,7.03,372.85,1.61,605.28,normal
11.04,201,965.05,31.19,64.25,27.51,0.8,345.57,8.314,2878.31,normal
19.4,115,120.83,36.54,40.56,29.77,0.58,365.41,1.039,379.01,normal
13.01,159,1000.0,19.28,50.3,55.88,3.57,354.17,8.005,2822.52,suciedad
12.06,42,924.3,31.47,58.67,42.48,11.31,351.58,7.961,2784.67,normal
12.41,247,1000.0,24.48,53.57,49.62,4.16,353.53,8.601,3042.44,normal
8.92,68,586.84,24.22,39.9,88.77,1.0,367.52,5.21,1897.13,normal
11.16,326,826.96,15.78,40.43,30.97,1.63,364.52,6.621,2438.61,suciedad
11.18,334,859.35,23.29,47.01,57.86,1.46,358.25,7.363,2633.0,normal
6.73,196,178.59,19.02,26.22,26.92,5.73,379.07,1.105,457.1,suciedad
16.75,90,659.09,22.22,43.45,42.29,4.43,363.55,5.641,2059.68,normal
11.83,111,995.77,18.41,49.15,56.93,2.67,357.6,8.973,3200.0,normal
17.51,359,472.23,22.31,38.73,86.26,0.96,364.97,1.632,582.45,falla_panel
17.9,145,498.53,22.56,36.54,47.39,8.34,372.08,4.555,1689.19,normal
8.97,275,614.33,25.58,43.55,24.54,3.18,359.99,3.241,1138.4,sombreado_parcial
15.2,179,970.01,15.31,42.72,47.17,10.57,363.82,7.86,2857.62,suciedad
12.61,241,1000.0,16.33,48.74,30.2,2.6,357.5,3.731,1364.32,sombreado_parcial
18.32,326,326.54,27.17,36.16,36.1,5.16,374.45,2.402,942.0,suciedad
9.02,319,589.92,20.22,38.67,63.27,5.03,366.14,4.183,1549.87,suciedad
15.49,331,746.69,31.45,56.29,24.72,1.23,347.83,3.591,1266.56,sombreado_parcial
14.51,153,1000.0,26.35,59.66,52.53,9.97,348.38,8.314,2895.83,normal
10.13,104,844.33,28.64,54.98,62.66,0.07,350.51,7.121,2505.5,normal
7.91,75,430.02,33.46,47.48,49.53,4.39,360.77,0.683,263.61,falla_panel
15.12,128,950.15,23.14,51.48,21.34,10.11,35.07,1.005,36.26,falla_inversor
16.34,199,788.76,21.55,48.73,88.99,1.24,358.87,6.78,2439.13,normal
10.42,154,890.47,30.23,57.81,45.7,3.13,347.28,7.468,2608.12,normal
15.03,56,872.71,28.06,55.45,74.5,2.48,352.8,7.419,2616.91,normal
11.53,278,947.65,23.88,52.88,42.8,4.3,358.13,5.519,1959.7,sombreado_parcial
15.98,345,757.74,33.35,58.83,53.25,6.03,347.11,6.595,2300.35,normal
8.79,19,542.7,23.73,40.99,47.19,2.77,364.42,4.378,1594.06,suciedad
18.46,159,370.15,25.2,37.91,43.98,5.08,367.46,1.138,379.99,falla_panel
10.02,26,703.83,25.13,47.65,21.53,1.12,33.63,2.795,93.58,falla_inversor
11.15,169,968.82,19.39,49.34,45.2,0.78,357.15,8.563,3038.86,normal
6.81,23,169.94,25.47,32.17,82.26,1.69,19.78,0.593,12.2,falla_inversor
7.56,47,371.75,33.38,45.52,68.33,3.4,360.39,2.67,941.34,suciedad
13.22,13,932.88,27.67,55.38,30.18,0.62,349.36,7.835,2751.24,normal
9.75,217,819.99,25.19,49.33,61.38,3.42,359.27,7.103,2541.17,normal
17.7,322,456.84,24.03,38.53,82.46,1.5,367.9,3.591,1301.19,suciedad
6.21,194,57.6,26.99,30.15,69.0,4.76,26.19,0.803,19.0,falla_inversor
11.31,144,963.09,29.5,62.05,30.41,0.11,345.99,8.167,2823.49,normal
10.72,73,877.02,28.66,53.4,80.75,3.31,347.71,7.491,2609.26,normal
6.27,156,54.96,23.01,24.76,41.11,3.15,382.03,0.406,181.66,normal
7.74,77,364.85,26.95,39.08,51.79,8.49,30.8,1.255,38.77,falla_inversor
11.79,169,1000.0,27.88,59.57,56.83,3.75,2.42,28.746,69.49,falla_inversor
12.9,287,951.68,18.96,50.21,79.54,4.77,360.39,8.182,2936.09,normal
11.66,85,948.99,26.01,56.65,85.21,7.05,352.02,7.933,2792.96,normal
13.43,182,1000.0,12.03,41.8,85.08,3.37,366.05,2.54,923.09,falla_panel
14.33,315,869.42,27.9,53.54,20.56,1.03,349.49,7.08,2445.18,suciedad
6.14,297,31.43,28.96,30.41,84.53,6.12,16.72,0.034,0.0,falla_inversor
12.5,112,1000.0,29.49,62.22,23.81,4.13,346.0,0.953,333.69,falla_panel
19.49,230,116.21,22.63,26.48,38.6,1.66,375.92,1.007,378.75,normal
13.27,96,1000.0,26.85,55.74,56.05,3.72,351.44,6.778,2370.02,suciedad
15.49,168,920.32,33.54,60.73,53.59,6.07,342.68,8.055,2750.12,normal
10.37,156,913.42,33.48,63.06,62.33,11.15,345.21,6.699,2273.75,suciedad
16.84,105,646.97,24.82,44.52,53.56,9.13,361.82,2.79,979.78,sombreado_parcial
16.82,193,698.86,25.84,47.85,85.41,1.18,21.81,3.588,79.39,falla_inversor
13.3,330,917.59,31.67,61.94,36.84,1.64,32.39,2.174,71.46,falla_inversor
19.66,132,52.89,16.0,15.84,39.18,0.35,387.18,0.611,211.68,normal
7.76,355,381.42,23.06,34.36,84.45,0.85,371.35,3.338,1254.04,normal
6.24,138,81.78,33.01,34.78,25.37,6.42,372.92,0.704,259.33,normal
16.78,331,589.96,30.85,49.82,62.67,1.34,355.74,1.696,574.59,falla_panel
17.3,270,546.38,27.22,45.45,67.72,2.91,358.67,4.233,1512.52,suciedad
7.68,38,348.37,15.97,24.63,55.39,3.29,29.83,1.428,41.14,falla_inversor
9.72,45,669.93,24.7,45.63,68.6,4.57,360.63,4.157,1495.15,sombreado_parcial
6.25,163,20.53,21.46,23.41,32.09,0.61,385.53,0.195,76.59,normal
10.11,331,713.68,26.99,46.51,79.68,1.09,360.61,6.094,2230.89,normal
16.82,253,661.84,20.14,40.73,29.8,1.78,366.58,5.986,2189.51,normal
13.25,169,1000.0,18.85,48.27,48.06,1.36,358.62,4.953,1785.71,sombreado_parcial
10.87,285,842.43,12.61,37.97,25.27,12.21,368.79,1.606,567.65,falla_panel
11.2,274,927.3,32.33,57.55,58.16,5.4,350.29,7.83,2787.07,normal
6.02,20,0.0,22.6,24.69,66.88,1.96,381.65,0.0,0.0,falla_panel
10.2,239,817.71,25.94,50.96,85.89,6.34,353.1,7.273,2543.63,normal
15.05,270,894.2,24.99,51.72,71.75,1.28,352.9,7.794,2715.87,normal
19.64,310,51.84,18.6,20.71,57.88,4.62,385.4,0.311,97.71,sombreado_parcial
17.86,31,403.67,17.45,28.5,85.28,0.76,376.86,3.64,1359.09,normal
6.33,314,70.79,18.97,19.47,53.49,4.44,383.72,0.157,93.25,falla_panel
18.58,104,304.82,20.66,32.45,59.28,1.83,373.52,2.665,1015.27,normal
16.96,170,689.94,27.2,51.47,61.73,0.34,358.08,5.879,2088.33,normal
16.93,186,684.13,20.23,40.72,48.7,0.96,365.45,5.183,1917.53,suciedad
12.41,128,1000.0,35.48,68.33,78.69,1.54,12.71,8.034,102.23,falla_inversor
11.57,210,981.62,31.16,62.37,32.96,4.15,345.4,5.36,1856.81,sombreado_parcial
10.24,281,791.66,29.85,52.47,58.84,0.23,352.68,6.942,2440.81,normal
6.92,253,183.32,24.28,28.62,70.56,3.23,376.46,1.737,641.33,normal
9.2,19,596.77,34.09,55.06,83.28,3.78,347.26,5.23,1860.21,normal
9.45,200,750.84,23.69,45.02,81.87,3.18,359.1,6.648,2382.12,normal
12.78,220,1000.0,24.81,59.48,55.61,4.29,347.08,3.009,1056.28,falla_panel
16.46,136,768.32,26.02,49.17,65.02,0.59,354.65,6.622,2338.72,normal
12.63,223,1000.0,29.21,62.83,47.6,2.65,344.02,8.508,2957.47,normal
6.81,3,148.64,28.82,33.01,52.77,8.5,371.8,0.854,298.67,sombreado_parcial
19.41,236,162.9,22.15,28.44,83.44,2.83,379.38,0.49,199.3,falla_panel
19.2,342,124.49,21.8,27.78,85.15,2.84,381.4,1.134,439.94,normal
16.99,228,655.21,28.84,51.4,82.68,4.0,354.81,5.935,2076.97,normal
19.88,142,46.35,29.29,29.86,29.69,1.22,376.13,0.422,161.4,normal
13.62,9,906.72,22.64,49.69,79.51,3.62,358.97,8.015,2859.48,normal
19.48,190,108.27,15.48,18.74,86.39,7.44,385.94,1.01,390.22,normal
7.06,350,195.65,23.76,27.92,45.29,0.03,378.07,1.297,458.89,sombreado_parcial
11.12,165,982.85,28.74,59.81,56.31,6.12,344.14,8.567,2942.52,normal
9.16,139,717.61,35.83,57.03,74.54,0.74,350.61,6.121,2137.13,normal
8.74,276,549.05,17.81,36.59,59.35,1.83,371.54,4.891,1813.77,normal
7.97,291,412.99,22.44,34.49,89.54,5.74,31.52,1.041,33.27,falla_inversor
14.71,53,890.7,22.66,47.88,51.9,5.21,354.94,4.025,1413.07,sombreado_parcial
16.94,175,744.88,33.13,58.51,69.98,6.67,350.75,2.091,746.49,falla_panel
14.1,110,1000.0,24.79,56.32,75.48,8.46,349.62,8.468,2947.87,normal
8.06,203,467.3,19.56,34.2,54.59,1.78,369.7,3.776,1378.04,suciedad
17.36,136,575.89,28.35,47.99,79.99,3.2,358.35,5.012,1786.62,normal
14.9,4,816.75,22.57,49.4,58.23,1.49,355.72,7.181,2571.18,normal
11.43,155,1000.0,17.65,47.76,48.82,1.3,356.31,6.717,2385.18,suciedad
15.44,172,895.25,19.64,46.95,27.55,1.69,356.1,7.081,2503.03,suciedad
9.64,358,641.81,35.4,53.79,47.54,4.08,27.05,2.879,79.59,falla_inversor
10.83,47,842.43,27.31,51.43,71.38,2.09,358.22,5.791,2101.63,suciedad
18.84,94,251.8,25.65,34.38,84.49,5.05,370.59,2.259,821.35,normal
10.07,48,769.09,23.5,48.12,37.62,4.1,363.27,6.487,2368.15,normal
12.58,240,1000.0,26.75,59.14,44.87,0.06,350.22,8.705,3035.59,normal
18.46,347,318.25,26.68,38.55,30.78,2.98,367.03,2.943,1048.89,normal
15.91,213,872.6,26.75,55.18,68.35,1.72,355.87,5.473,1973.73,suciedad
6.87,340,194.43,25.69,33.06,87.21,1.83,368.25,1.065,420.83,sombreado_parcial
8.06,324,376.19,30.21,38.85,64.87,5.12,366.42,1.31,465.22,falla_panel
6.11,139,33.02,25.14,25.71,63.2,2.38,382.85,0.172,40.71,sombreado_parcial
14.83,205,979.85,19.13,51.2,58.74,6.5,354.43,5.558,1939.38,sombreado_parcial
12.27,73,946.54,21.33,49.15,26.19,3.74,359.4,8.261,2954.58,normal
7.88,4,361.62,13.13,24.56,71.07,2.41,378.45,3.425,1298.72,normal
19.41,76,112.76,37.16,41.46,62.14,4.21,363.04,0.788,284.48,suciedad
13.42,329,923.41,30.18,59.7,66.3,0.12,29.59,1.677,49.13,falla_inversor
9.39,77,695.58,20.02,42.31,82.92,0.08,364.88,6.349,2286.06,normal
13.01,304,911.43,23.31,52.69,74.88,0.26,354.11,5.915,2089.41,suciedad
15.51,256,839.92,21.18,47.7,74.66,1.73,357.61,4.164,1501.48,sombreado_parcial
7.07,102,238.39,34.26,39.51,84.9,0.81,12.26,0.607,7.31,falla_inversor
9.85,106,791.24,16.48,41.97,89.3,12.45,368.61,6.983,2602.95,normal
17.3,333,536.67,25.69,42.89,60.69,2.34,363.71,2.375,873.8,sombreado_parcial
12.44,39,941.45,24.35,51.59,27.62,3.26,356.95,8.201,2932.97,normal
13.65,314,913.68,29.96,60.58,52.14,0.98,348.17,3.777,1321.76,sombreado_parcial
12.06,275,951.72,24.38,54.92,75.13,1.16,350.63,8.363,2960.03,normal
6.61,88,103.9,14.45,15.63,21.94,1.23,389.0,0.927,383.67,normal
8.32,211,561.89,23.49,39.83,23.98,3.6,364.38,2.523,919.76,sombreado_parcial
12.24,77,971.37,19.17,48.68,24.7,1.93,359.05,8.535,3049.34,normal
8.93,77,638.83,25.48,44.59,71.17,2.19,361.07,5.094,1846.82,suciedad
6.7,28,148.09,33.61,38.67,55.08,2.69,370.27,1.087,401.18,suciedad
17.81,245,526.18,14.56,29.54,45.82,4.39,372.47,1.456,525.89,falla_panel
19.74,66,69.77,20.2,24.07,27.39,0.28,381.89,0.818,261.42,normal
17.1,266,572.79,21.68,41.15,71.26,4.5,369.75,4.898,1816.81,normal
17.95,205,468.14,22.71,38.27,42.47,2.49,365.93,4.153,1535.27,normal
9.39,58,660.2,29.44,50.14,38.57,3.32,356.44,5.776,2044.77,normal
19.45,201,116.66,23.96,29.01,65.66,1.19,375.49,0.719,253.96,sombreado_parcial
8.76,225,607.29,27.49,46.06,59.13,1.58,361.79,5.219,1911.74,normal
19.32,142,137.97,21.25,24.47,45.37,0.79,376.5,1.251,492.21,normal
19.93,84,16.5,26.38,28.68,64.9,11.63,374.1,0.094,60.79,normal
15.96,143,861.14,29.67,57.05,38.99,2.06,347.57,7.352,2567.85,normal
19.74,352,33.2,20.61,20.62,75.64,15.0,1.85,0.505,0.85,falla_inversor
13.97,33,944.39,29.69,58.57,36.05,2.02,5.43,5.651,30.57,falla_inversor
9.63,152,798.09,25.31,49.15,31.12,0.74,355.79,4.908,1743.26,sombreado_parcial
12.12,158,1000.0,31.27,65.56,74.77,2.12,342.29,8.171,2813.61,normal
14.31,141,1000.0,23.79,55.05,69.55,0.12,351.9,2.066,745.58,falla_panel
7.02,251,233.26,27.29,34.81,32.78,7.05,370.29,0.408,149.82,falla_panel
14.71,303,862.31,24.76,52.79,28.14,5.12,352.61,2.996,1057.16,falla_panel
19.74,112,77.85,24.42,25.03,78.69,3.88,378.16,0.417,148.4,sombreado_parcial
8.66,144,609.66,26.55,47.25,74.36,2.82,361.72,5.352,1910.92,normal
17.1,209,630.85,28.22,47.02,42.91,2.6,362.07,5.431,1986.86,normal
18.71,224,336.29,17.5,30.76,66.07,15.0,371.91,1.287,481.56,falla_panel
19.21,43,174.19,33.6,38.58,28.69,0.98,366.33,0.46,166.31,falla_panel
19.44,264,119.51,13.84,19.13,55.49,4.54,386.48,1.142,437.64,normal
13.3,244,1000.0,20.89,48.4,21.31,2.61,355.98,8.856,3151.23,normal
19.68,3,73.8,24.43,24.98,47.41,11.17,381.51,0.289,110.85,sombreado_parcial
16.6,125,710.42,27.47,49.23,25.24,5.28,357.41,4.82,1719.38,suciedad
8.26,268,484.9,34.46,46.56,53.26,15.0,361.18,3.486,1249.71,suciedad
12.68,84,995.23,13.85,45.85,49.52,2.66,364.83,5.602,2056.79,sombreado_parcial
16.06,16,714.97,21.95,44.77,51.11,0.69,357.89,6.553,2336.76,normal
9.46,334,620.27,12.24,30.14,23.17,2.1,378.05,5.642,2123.06,normal
14.97,59,859.94,25.19,52.04,45.31,3.73,353.27,5.632,1985.54,suciedad
15.33,177,985.58,26.63,58.64,72.95,4.47,349.45,7.444,2573.77,suciedad
8.28,63,499.68,34.54,47.01,45.82,0.0,360.22,4.439,1595.26,normal
13.91,49,863.45,25.72,50.8,70.06,2.11,358.32,7.616,2722.62,normal
16.8,307,635.02,31.26,50.61,45.86,0.8,355.89,3.159,1141.64,sombreado_parcial
12.98,246,1000.0,28.5,59.79,49.63,6.24,345.4,8.641,2966.54,normal
6.17,289,22.18,22.39,22.99,59.47,0.5,382.49,0.178,31.51,sombreado_parcial
6.13,286,7.13,16.55,18.1,86.55,3.29,390.02,0.087,31.03,sombreado_parcial
11.0,332,797.99,26.65,52.3,27.62,0.93,354.86,5.145,1862.42,suciedad
18.97,15,195.52,16.05,23.2,22.3,1.32,380.66,1.479,542.43,suciedad
9.2,338,572.23,32.77,48.57,62.56,8.47,357.4,5.097,1797.04,normal
14.88,255,896.88,24.03,52.27,86.44,0.83,354.69,5.466,1934.78,sombreado_parcial
9.11,92,634.8,32.17,51.55,89.28,0.3,355.11,5.593,1995.46,normal
10.5,279,829.86,22.12,50.24,53.89,0.22,356.07,6.644,2342.95,suciedad
17.87,206,498.43,26.61,42.45,52.77,2.11,365.48,4.047,1457.19,suciedad
16.2,94,781.55,26.26,49.68,65.15,3.08,360.71,7.024,2528.96,normal
7.34,225,311.67,24.73,35.75,58.89,1.19,371.79,2.888,1052.44,normal
12.0,301,888.89,22.4,51.03,64.39,3.52,356.62,7.829,2804.93,normal
6.41,318,93.93,27.35,29.06,81.18,0.19,378.31,0.555,185.69,sombreado_parcial
12.73,199,1000.0,19.44,50.17,72.24,5.84,357.48,8.795,3139.24,normal
15.27,271,872.81,17.74,44.52,54.78,5.09,361.84,3.439,1250.07,sombreado_parcial
7.66,234,357.57,32.46,45.47,52.33,12.7,359.49,2.027,726.54,sombreado_parcial
10.04,46,730.72,29.36,52.5,64.77,8.27,352.81,4.44,1552.32,sombreado_parcial
11.57,64,915.9,25.4,55.11,51.9,1.32,351.47,2.096,731.16,falla_panel
18.87,230,276.88,34.99,42.9,52.04,1.53,363.68,2.476,867.12,normal
19.91,249,25.2,23.39,24.68,21.14,4.11,382.68,0.132,27.4,falla_panel
6.63,246,144.97,32.94,39.42,32.18,0.43,366.19,1.252,479.96,normal
16.65,75,714.08,26.05,47.83,54.2,1.13,357.72,6.454,2292.32,normal
11.2,157,972.39,18.85,49.41,77.59,0.38,357.46,8.47,3009.54,normal
11.49,223,982.02,36.09,64.73,39.51,1.82,343.21,4.011,1365.9,sombreado_parcial
16.56,190,742.1,30.94,52.99,56.59,2.41,352.35,6.655,2361.78,normal
18.86,52,206.31,24.27,30.22,44.15,0.71,373.7,1.294,462.77,sombreado_parcial
19.31,88,141.27,29.36,32.19,27.34,0.08,374.56,1.32,489.37,normal
14.08,313,910.39,22.58,53.01,87.08,3.81,353.25,2.728,981.51,falla_panel
11.0,339,801.9,29.97,53.78,79.83,0.06,355.12,3.591,1268.97,sombreado_parcial
